"Season","Date","Rot","VH","Team","1st","2nd","3rd","4th","Final","Open","Close","ML","2H","dateID","teamID"
200708,1121,507,"V","Atlanta",21,16,19,26,26,190,187.5,360,93.5,"1121",1
200708,1121,508,"H","Miami",24,19,23,13,13,7.5,8,-430,3,"1121",16
200708,1121,509,"V","Indiana",23,31,28,23,23,196,199,275,97,"1121",12
200708,1121,510,"H","NewOrleans",29,26,17,21,21,7,7.5,-325,4.5,"1121",19
200708,1121,511,"V","Toronto",19,27,22,27,27,212,211.5,155,103.5,"1121",28
200708,1121,512,"H","Memphis",23,21,24,21,21,1,4,-175,4,"1121",15
200708,1121,513,"V","Cleveland",24,22,26,25,25,4.5,5,-230,2,"1121",6
200708,1121,514,"H","Minnesota",25,17,22,22,22,193,191.5,190,96.5,"1121",18
200708,1121,515,"V","LALakers",24,23,33,23,23,203,2,-135,1.5,"1121",14
200708,1121,516,"H","Milwaukee",17,29,29,35,35,,208,115,103,"1121",17
200708,1121,517,"V","NewYork",23,22,16,25,25,191.5,192.5,600,94.5,"1121",20
200708,1121,518,"H","Detroit",36,19,23,20,20,11,10.5,-800,3,"1121",9
200708,1121,519,"V","Orlando",34,30,26,20,20,190.5,187.5,225,94.5,"1121",22
200708,1121,520,"H","SanAntonio",30,29,34,35,35,6,6,-265,6.5,"1121",27
200708,1121,521,"V","Sacramento",38,25,19,29,29,218.5,216,1000,108,"1121",26
200708,1121,522,"H","Phoenix",47,33,30,17,17,13,14,-1600,3,"1121",24
200708,1121,523,"V","NewJersey",19,26,29,32,32,181,183.5,135,95.5,"1121",18
200708,1121,524,"H","Portland",26,22,31,22,22,5,3,-155,1,"1121",25
200708,1121,525,"V","Denver",27,19,20,24,24,3.5,6.5,-310,6,"1121",8
200708,1121,526,"H","LAClippers",24,29,24,24,24,206,204.5,260,98.5,"1121",13
200708,1123,501,"V","GoldenState",30,30,30,33,33,,2.5,-135,2,"1123",10
200708,1123,502,"H","Washington",33,28,28,26,26,216.5,214,115,107,"1123",30
200708,1123,503,"V","Charlotte",16,28,22,26,26,195.5,197.5,400,98.5,"1123",4
200708,1123,504,"H","Orlando",27,28,25,25,25,9.5,9.5,-500,3,"1123",22
200708,1123,505,"V","LALakers",16,19,31,28,28,202,205,300,1.5,"1123",14
200708,1123,506,"H","Boston",25,28,31,23,23,7.5,8,-360,101,"1123",2
200708,1123,507,"V","Philadelphia",17,21,16,24,24,186.5,184,450,90.5,"1123",23
200708,1123,508,"H","Detroit",17,23,24,19,19,10,9.5,-600,5.5,"1123",9
200708,1123,509,"V","Dallas",25,28,34,20,20,7.5,6.5,-340,6.5,"1123",7
200708,1123,510,"H","Indiana",30,32,26,23,23,206,207.5,280,103,"1123",12
200708,1123,511,"V","Houston",24,25,18,24,24,2,3.5,-165,2.5,"1123",11
200708,1123,512,"H","Miami",26,24,24,24,24,179.5,179.5,145,91.5,"1123",16
200708,1123,513,"V","Memphis",22,18,19,29,29,203.5,207.5,650,101.5,"1123",15
200708,1123,514,"H","SanAntonio",29,32,16,24,24,12,12.5,-900,1,"1123",27
200708,1123,515,"V","Minnesota",22,34,18,19,19,203.5,209,1500,104,"1123",18
200708,1123,516,"H","Denver",22,29,24,24,24,13.5,14,-1900,11,"1123",8
200708,1123,517,"V","LAClippers",27,25,22,20,20,210.5,211.5,1250,102,"1123",13
200708,1123,518,"H","Phoenix",22,29,35,27,27,13,14.5,-1650,9.5,"1123",24
200708,1123,519,"V","NewOrleans",24,19,21,7,7,198,196.5,250,95.5,"1123",19
200708,1123,520,"H","Utah",20,24,31,24,24,6,6,-300,4,"1123",29
200708,1123,521,"V","Sacramento",25,18,22,19,19,199.5,204,170,101,"1123",26
200708,1123,522,"H","Portland",24,18,20,25,25,5,4.5,-200,3.5,"1123",25
200708,1123,523,"V","NewJersey",28,24,24,22,22,3,3,-160,99.5,"1123",18
200708,1123,524,"H","Seattle",22,20,26,25,25,195.5,195.5,140,1.5,"1123",21
200708,1124,701,"V","Toronto",30,26,25,27,27,197,190.5,170,97,"1124",28
200708,1124,702,"H","Cleveland",21,31,29,30,30,5.5,4.5,-200,5,"1124",6
200708,1124,703,"V","Chicago",19,12,23,24,24,3,2.5,-140,3.5,"1124",5
200708,1124,704,"H","NewYork",18,25,22,20,20,190,185,120,90,"1124",20
200708,1124,705,"V","Boston",23,25,28,20,20,6,7.5,-330,7,"1124",2
200708,1124,706,"H","Charlotte",23,30,22,20,20,186,186,280,96.5,"1124",4
200708,1124,707,"V","Miami",28,21,27,23,23,181,188,235,94,"1124",16
200708,1124,708,"H","Orlando",34,25,32,29,29,7.5,7,-275,1,"1124",22
200708,1124,709,"V","GoldenState",23,22,30,15,15,2,3.5,-165,4,"1124",10
200708,1124,710,"H","Philadelphia",30,27,19,14,14,205,206.5,145,103.5,"1124",23
200708,1124,711,"V","Atlanta",17,28,19,30,30,3.5,4.5,-195,6,"1124",1
200708,1124,712,"H","Minnesota",28,35,12,12,12,192,190,165,95.5,"1124",18
200708,1124,713,"V","Washington",26,27,25,40,40,216,213,190,110,"1124",30
200708,1124,714,"H","Memphis",26,24,32,42,42,6,5.5,-230,5,"1124",15
200708,1124,715,"V","Denver",13,27,22,19,19,200.5,200.5,210,2,"1124",8
200708,1124,716,"H","Houston",34,24,26,25,25,5,6,-250,96.5,"1124",11
200708,1124,717,"V","Dallas",22,25,19,29,29,3.5,4,-175,1.5,"1124",7
200708,1124,718,"H","Milwaukee",20,24,18,35,35,203,201,155,100,"1124",17
200708,1124,719,"V","NewOrleans",19,36,25,18,18,2,3,-150,,"1124",19
200708,1124,720,"H","LAClippers",24,24,22,19,19,188,185,130,92.5,"1124",13
200708,1125,501,"V","Chicago",33,11,20,14,14,184,185,175,92,"1125",5
200708,1125,502,"H","Toronto",26,24,20,23,23,4,4.5,-205,,"1125",28
200708,1125,503,"V","Utah",30,27,22,24,24,190,1,-120,97.5,"1125",29
200708,1125,504,"H","Detroit",34,16,19,24,24,2,190,100,1.5,"1125",9
200708,1125,505,"V","Cleveland",21,33,19,38,38,201.5,205,110,102.5,"1125",6
200708,1125,506,"H","Indiana",25,21,29,31,31,2,2,-130,3.5,"1125",12
200708,1125,507,"V","SanAntonio",32,32,27,25,25,9,10,-600,7,"1125",27
200708,1125,508,"H","Seattle",30,34,20,17,17,198.5,199,475,100,"1125",21
200708,1125,509,"V","NewJersey",18,19,35,30,30,196,199.5,240,103,"1125",18
200708,1125,510,"H","LALakers",26,23,23,28,28,6.5,6.5,-290,,"1125",14
200708,1126,701,"V","Utah",27,25,28,29,29,6,5.5,-240,5,"1126",29
200708,1126,702,"H","NewYork",31,27,31,24,24,198,194,200,100,"1126",20
200708,1126,703,"V","Minnesota",29,29,18,27,27,183.5,188,600,92,"1126",18
200708,1126,704,"H","NewOrleans",19,18,24,33,33,11,10.5,-800,10.5,"1126",19
200708,1126,705,"V","Washington",26,21,38,25,25,209.5,208,750,107.5,"1126",30
200708,1126,706,"H","Dallas",28,17,27,26,26,12,12,-1100,9.5,"1126",7
200708,1126,707,"V","SanAntonio",23,25,25,26,26,6.5,6,-260,6.5,"1126",27
200708,1126,708,"H","Sacramento",22,30,34,26,26,193,194.5,220,96.5,"1126",26
200708,1126,709,"V","Orlando",17,25,17,26,26,4,5,-215,3.5,"1126",22
200708,1126,710,"H","Portland",27,15,16,16,16,197,203,185,101.5,"1126",25
200708,1126,711,"V","Houston",21,19,19,29,29,5.5,6.5,-275,4,"1126",11
200708,1126,712,"H","LAClippers",24,15,19,13,13,185.5,189.5,235,93.5,"1126",13
200708,1126,713,"V","Phoenix",37,26,29,22,22,4.5,5,-200,5,"1126",24
200708,1126,714,"H","GoldenState",45,27,31,26,26,228,229.5,170,113,"1126",10
200708,1127,501,"V","Boston",20,29,22,21,21,3.5,3.5,-165,1.5,"1127",2
200708,1127,502,"H","Cleveland",26,20,28,18,18,193.5,190,145,97,"1127",6
200708,1127,503,"V","Memphis",28,30,23,29,29,204.5,206,200,103.5,"1127",15
200708,1127,504,"H","NewJersey",25,20,31,27,27,5,5.5,-240,6.5,"1127",18
200708,1127,505,"V","Charlotte",15,28,19,28,28,188,187,305,91,"1127",4
200708,1127,506,"H","Miami",23,32,32,23,23,7,7,-365,1,"1127",16
200708,1127,507,"V","Philadelphia",32,24,29,29,29,185.5,187,225,95.5,"1127",23
200708,1127,508,"H","Milwaukee",18,34,24,23,23,8,6,-265,6,"1127",17
200708,1127,509,"V","Atlanta",17,13,21,27,27,181.5,183,190,90.5,"1127",1
200708,1127,510,"H","Chicago",13,21,36,20,20,4,5,-230,2,"1127",5
200708,1127,511,"V","Indiana",31,25,26,30,30,216.5,216.5,295,104,"1127",12
200708,1127,512,"H","Denver",25,25,33,27,27,9,7,-355,7.5,"1127",8
200708,1127,513,"V","Seattle",25,29,19,26,26,216,218,650,109,"1127",21
200708,1127,514,"H","LALakers",30,24,31,21,21,11.5,12.5,-900,8,"1127",14
200708,1128,701,"V","Memphis",29,10,21,31,31,207.5,207,250,2,"1128",15
200708,1128,702,"H","Toronto",27,30,25,21,21,8,6.5,-300,101,"1128",28
200708,1128,703,"V","Utah",25,24,28,29,29,7.5,6.5,-260,2.5,"1128",29
200708,1128,704,"H","Philadelphia",27,17,24,27,27,188.5,195.5,220,103,"1128",23
200708,1128,705,"V","Milwaukee",28,14,24,14,14,195,197.5,150,,"1128",17
200708,1128,706,"H","Atlanta",28,24,21,23,23,2.5,3.5,-170,99,"1128",1
200708,1128,707,"V","Cleveland",22,21,16,15,15,191,189,330,95,"1128",6
200708,1128,708,"H","Detroit",23,25,29,32,32,8.5,8.5,-400,4,"1128",9
200708,1128,709,"V","Minnesota",22,23,32,26,26,197,197.5,1050,97.5,"1128",18
200708,1128,710,"H","Dallas",30,28,25,26,26,14,14,-1700,4,"1128",7
200708,1128,711,"V","Washington",23,23,24,24,24,203.5,200,750,104,"1128",30
200708,1128,712,"H","SanAntonio",24,25,31,29,29,12,12.5,-1100,7.5,"1128",27
200708,1128,713,"V","Houston",27,29,21,23,23,204.5,206,160,102,"1128",11
200708,1128,714,"H","Phoenix",28,24,21,21,21,6,4,-190,3.5,"1128",24
200708,1128,715,"V","Indiana",17,25,25,28,28,203.5,204,160,100.5,"1128",12
200708,1128,716,"H","Portland",22,24,13,30,30,4,4,-190,1.5,"1128",25
200708,1128,717,"V","Orlando",30,27,26,27,27,8.5,8,-375,1,"1128",22
200708,1128,718,"H","Seattle",24,21,23,26,26,211,209,315,101.5,"1128",21
200708,1128,719,"V","GoldenState",29,24,28,22,22,220,1.5,-125,,"1128",10
200708,1128,720,"H","Sacramento",25,30,27,14,14,1,221.5,105,108,"1128",26
200708,1129,501,"V","NewYork",16,15,10,18,18,187.5,189,700,93.5,"1129",20
200708,1129,502,"H","Boston",27,27,28,22,22,13,12.5,-1000,1.5,"1129",2
200708,1129,503,"V","Denver",33,24,18,24,24,217,220,190,109,"1129",8
200708,1129,504,"H","LALakers",21,34,26,46,46,5,5,-230,4.5,"1129",14
200708,1129,505,"V","Houston",24,26,18,26,26,208,2,-130,4,"1129",11
200708,1129,506,"H","GoldenState",29,30,24,30,30,,208.5,110,103,"1129",10
200708,1130,701,"V","Washington",20,23,25,16,16,196.5,195,125,102.5,"1130",30
200708,1130,702,"H","Philadelphia",25,17,26,17,17,1,2.5,-145,2.5,"1130",23
200708,1130,703,"V","Cleveland",28,21,16,17,17,195,189,235,94.5,"1130",6
200708,1130,704,"H","Toronto",27,27,22,15,15,3.5,6.5,-275,2.5,"1130",28
200708,1130,705,"V","NewOrleans",28,15,25,24,24,1,1,-120,1,"1130",19
200708,1130,706,"H","Atlanta",22,23,18,23,23,187,187,100,93,"1130",1
200708,1130,707,"V","Milwaukee",29,26,22,11,11,193,1,-120,97.5,"1130",17
200708,1130,708,"H","NewYork",19,25,21,26,26,,194.5,100,2.5,"1130",20
200708,1130,709,"V","SanAntonio",22,26,26,32,32,9.5,10,-600,7,"1130",27
200708,1130,710,"H","Minnesota",24,24,32,11,11,193,192,475,95.5,"1130",18
200708,1130,711,"V","Boston",31,28,24,12,12,2.5,2.5,-145,92,"1130",2
200708,1130,712,"H","Miami",25,16,20,24,24,188.5,185,125,3,"1130",16
200708,1130,713,"V","Portland",19,17,23,21,21,197.5,198.5,850,101.5,"1130",25
200708,1130,714,"H","Dallas",18,26,32,15,15,12.5,13,-1300,5.5,"1130",7
200708,1130,715,"V","LALakers",22,29,31,14,14,212.5,209,190,3,"1130",14
200708,1130,716,"H","Utah",30,40,32,18,18,8,5,-230,106,"1130",29
200708,1130,717,"V","Orlando",16,34,28,28,28,212.5,215.5,190,106,"1130",22
200708,1130,718,"H","Phoenix",31,29,28,22,22,5,5.5,-230,,"1130",24
200708,1130,719,"V","Indiana",24,24,17,28,28,2.5,2,-125,2,"1130",12
200708,1130,720,"H","Seattle",22,27,21,25,25,213.5,212,105,102.5,"1130",21
200708,1130,721,"V","LAClippers",24,26,22,35,35,205.5,208,400,101,"1130",13
200708,1130,722,"H","Denver",30,33,27,33,33,9.5,9.5,-500,2,"1130",8
200708,1201,501,"V","Toronto",23,22,30,22,22,1,194,135,,"1201",28
200708,1201,502,"H","Washington",23,30,25,23,23,198,3,-155,100,"1201",30
200708,1201,503,"V","Philadelphia",28,23,10,22,22,184.5,182.5,290,95,"1201",23
200708,1201,504,"H","NewJersey",19,16,25,23,23,8,7.5,-350,7.5,"1201",18
200708,1201,505,"V","Minnesota",21,19,15,25,25,210,211,370,103.5,"1201",18
200708,1201,506,"H","Memphis",26,23,30,30,30,9,9,-450,3.5,"1201",15
200708,1201,507,"V","Dallas",23,28,30,21,21,3,3,-150,3,"1201",7
200708,1201,508,"H","NewOrleans",32,24,24,22,22,195.5,192.5,130,95.5,"1201",19
200708,1201,509,"V","Detroit",28,28,28,33,33,2.5,5,-230,95.5,"1201",9
200708,1201,510,"H","Milwaukee",22,20,23,26,26,195.5,192.5,190,2.5,"1201",17
200708,1201,511,"V","Charlotte",23,34,18,20,20,181,183,275,92,"1201",4
200708,1201,512,"H","Chicago",31,27,28,25,25,5.5,7,-325,4.5,"1201",5
200708,1201,513,"V","Houston",29,21,24,25,25,4.5,6.5,-260,4,"1201",11
200708,1201,514,"H","Sacramento",26,23,30,28,28,194.5,193,220,95.5,"1201",26
200708,1202,701,"V","Cleveland",19,20,11,20,20,185,184.5,1400,92.5,"1202",6
200708,1202,702,"H","Boston",17,26,21,16,16,10.5,15,-2800,9.5,"1202",2
200708,1202,703,"V","Indiana",32,18,27,24,24,1.5,198,-110,97,"1202",12
200708,1202,704,"H","LAClippers",19,32,25,19,19,202,,-110,,"1202",13
200708,1202,705,"V","Portland",17,21,19,22,22,186.5,188,950,95.5,"1202",25
200708,1202,706,"H","SanAntonio",23,28,26,23,23,15,13.5,-1500,2,"1202",27
200708,1202,707,"V","NewJersey",27,17,23,28,28,181.5,184,295,95,"1202",18
200708,1202,708,"H","Detroit",27,27,33,31,31,8,8,-355,1.5,"1202",9
200708,1202,709,"V","Phoenix",37,24,24,30,30,9,8.5,-400,4.5,"1202",24
200708,1202,710,"H","NewYork",29,28,27,20,20,204.5,209.5,330,102.5,"1202",20
200708,1202,711,"V","Miami",17,25,22,25,25,199,207,185,2.5,"1202",16
200708,1202,712,"H","Denver",37,22,33,23,23,6,5,-215,102,"1202",8
200708,1202,713,"V","GoldenState",35,25,28,21,21,6,6,-260,104.5,"1202",10
200708,1202,714,"H","Seattle",18,23,25,30,30,220,218.5,220,2.5,"1202",21
200708,1202,715,"V","Orlando",24,39,14,27,27,211,211,-105,106.5,"1202",22
200708,1202,716,"H","LALakers",30,25,20,22,22,1.5,1,-115,2.5,"1202",14
200708,1203,501,"V","Atlanta",24,21,21,22,22,179,180.5,135,92,"1203",1
200708,1203,502,"H","Philadelphia",17,29,16,17,17,1.5,3,-155,1.5,"1203",23
200708,1203,503,"V","Charlotte",16,17,26,20,20,189,190.5,155,3.5,"1203",4
200708,1203,504,"H","Toronto",27,27,22,22,22,5,4,-175,92,"1203",28
200708,1203,505,"V","Portland",31,19,28,28,28,204.5,204,355,105.5,"1203",25
200708,1203,506,"H","Memphis",24,33,23,25,25,8.5,8.5,-425,2.5,"1203",15
200708,1203,507,"V","Dallas",29,27,15,32,32,3,3,-160,94,"1203",7
200708,1203,508,"H","Chicago",24,20,16,38,38,188.5,189,140,2,"1203",5
200708,1203,509,"V","Miami",32,21,18,30,30,194,198,475,97.5,"1203",16
200708,1203,510,"H","Utah",31,21,22,36,36,9,10,-600,7,"1203",29
200708,1203,511,"V","Orlando",30,27,27,25,25,219,217.5,150,105.5,"1203",22
200708,1203,512,"H","GoldenState",21,27,31,30,30,1,4,-170,4.5,"1203",10
200708,1204,701,"V","NewJersey",19,28,27,26,26,190,2.5,135,1,"1204",18
200708,1204,702,"H","Cleveland",22,21,16,20,20,5,182,-155,94.5,"1204",6
200708,1204,703,"V","Detroit",33,24,30,19,19,5,5.5,-240,1,"1204",9
200708,1204,704,"H","Atlanta",26,22,13,34,34,186,188.5,200,94.5,"1204",1
200708,1204,705,"V","Phoenix",38,31,25,27,27,6.5,6.5,-250,2,"1204",24
200708,1204,706,"H","Indiana",29,35,24,29,29,219,219,210,106.5,"1204",12
200708,1204,707,"V","LALakers",30,32,24,30,30,7.5,7.5,-350,102,"1204",14
200708,1204,708,"H","Minnesota",24,22,22,27,27,203,205,290,,"1204",18
200708,1204,709,"V","Utah",35,21,21,30,30,4.5,2.5,-145,,"1204",29
200708,1204,710,"H","Sacramento",27,26,21,43,43,207,209,125,106.5,"1204",26
200708,1204,711,"V","Milwaukee",18,18,27,24,24,193,193,110,2.5,"1204",17
200708,1204,712,"H","LAClippers",26,23,13,16,16,2,1.5,-130,96,"1204",13
200708,1205,501,"V","Boston",26,26,31,30,30,9,9.5,-550,9,"1205",2
200708,1205,502,"H","Philadelphia",32,25,23,23,23,182.5,178.5,450,91.5,"1205",23
200708,1205,503,"V","Cleveland",21,13,28,24,24,188,189.5,450,95.5,"1205",6
200708,1205,504,"H","Washington",22,31,26,26,26,9.5,9.5,-550,,"1205",30
200708,1205,505,"V","Chicago",21,18,14,38,38,184,1,-120,1,"1205",5
200708,1205,506,"H","Charlotte",21,21,18,22,22,2.5,185,100,92.5,"1205",4
200708,1205,507,"V","Phoenix",33,28,45,30,30,6.5,7.5,-325,2.5,"1205",24
200708,1205,508,"H","Toronto",28,28,29,38,38,207,207,275,100,"1205",28
200708,1205,509,"V","NewYork",26,25,23,26,26,183,183.5,185,92.5,"1205",20
200708,1205,510,"H","NewJersey",18,24,24,27,27,6.5,5,-215,4.5,"1205",18
200708,1205,511,"V","Detroit",16,28,22,25,25,1,192,100,93.5,"1205",9
200708,1205,512,"H","NewOrleans",26,16,18,16,16,189,1,-120,,"1205",19
200708,1205,513,"V","Dallas",21,28,17,29,29,191,2.5,-140,98,"1205",7
200708,1205,514,"H","SanAntonio",16,26,31,24,24,,194.5,120,1,"1205",27
200708,1205,515,"V","Memphis",20,22,29,21,21,202,202.5,500,99,"1205",15
200708,1205,516,"H","Houston",24,31,30,20,20,9.5,10.5,-625,2.5,"1205",11
200708,1205,517,"V","LALakers",29,33,26,23,23,221.5,221,315,109,"1205",14
200708,1205,518,"H","Denver",24,34,30,19,19,7,8,-375,7,"1205",8
200708,1205,519,"V","LAClippers",17,18,26,27,27,198.5,195,155,,"1205",13
200708,1205,520,"H","Seattle",18,25,30,22,22,3,4,-175,92.5,"1205",21
200708,1205,521,"V","Milwaukee",25,11,27,27,27,219,217.5,500,1,"1205",17
200708,1205,522,"H","GoldenState",30,27,28,35,35,9,10.5,-625,103.5,"1205",10
200708,1206,701,"V","Minnesota",15,25,27,22,22,191,188.5,370,94.5,"1206",18
200708,1206,702,"H","Atlanta",29,24,8,29,29,9.5,9,-450,2,"1206",1
200708,1206,703,"V","Denver",39,25,34,24,24,213.5,214,330,106.5,"1206",8
200708,1206,704,"H","Dallas",32,24,36,17,17,7,8.5,-400,9.5,"1206",7
200708,1206,705,"V","Miami",25,17,31,33,33,1,3,-145,4.5,"1206",16
200708,1206,706,"H","Portland",30,26,21,35,35,187.5,185,125,92.5,"1206",25
200708,1207,501,"V","NewYork",27,22,18,23,23,185,186,155,93.5,"1207",20
200708,1207,502,"H","Philadelphia",26,27,19,29,29,4,4,-175,,"1207",23
200708,1207,503,"V","Phoenix",30,30,40,22,22,6.5,6.5,-270,2,"1207",24
200708,1207,504,"H","Washington",26,29,21,31,31,224,222,230,109.5,"1207",30
200708,1207,505,"V","Indiana",28,26,30,31,31,214.5,208.5,290,102.5,"1207",12
200708,1207,506,"H","Orlando",32,30,25,22,22,8.5,8,-350,2,"1207",22
200708,1207,507,"V","Chicago",23,22,27,26,26,182.5,184,290,90,"1207",5
200708,1207,508,"H","Detroit",17,26,28,20,20,8.5,7.5,-350,6,"1207",9
200708,1207,509,"V","Toronto",16,24,15,29,29,185,189,850,93,"1207",28
200708,1207,510,"H","Boston",27,35,29,21,21,10.5,12,-1300,1,"1207",2
200708,1207,511,"V","Houston",28,20,24,24,24,4,5,-215,93,"1207",11
200708,1207,512,"H","NewJersey",18,15,27,29,29,186.5,184,185,2,"1207",18
200708,1207,513,"V","Memphis",21,26,33,27,27,200,206,240,102,"1207",15
200708,1207,514,"H","NewOrleans",25,30,30,22,22,6.5,7,-290,1,"1207",19
200708,1207,515,"V","Utah",29,22,25,22,22,199,1,-115,,"1207",29
200708,1207,516,"H","SanAntonio",21,29,22,32,32,1,202.5,-105,104.5,"1207",27
200708,1207,517,"V","LAClippers",22,19,30,26,26,195,190.5,190,,"1207",13
200708,1207,518,"H","Sacramento",28,24,17,18,18,5,5,-230,93,"1207",26
200708,1207,519,"V","Miami",39,27,25,22,22,208.5,213.5,370,106,"1207",16
200708,1207,520,"H","GoldenState",30,26,26,38,38,8,9,-450,8,"1207",10
200708,1207,521,"V","Milwaukee",24,25,19,30,30,200.5,201.5,-110,1.5,"1207",17
200708,1207,522,"H","Seattle",31,22,20,31,31,1,,-110,101,"1207",21
200708,1208,701,"V","Cleveland",26,25,17,25,25,179,185,300,95,"1208",6
200708,1208,702,"H","Charlotte",25,26,18,27,27,6,8,-360,5.5,"1208",4
200708,1208,703,"V","Memphis",10,18,23,27,27,200,204,160,1.5,"1208",15
200708,1208,704,"H","Atlanta",25,14,29,18,18,4.5,4,-190,100,"1208",1
200708,1208,705,"V","Philadelphia",24,25,26,30,30,187.5,187.5,170,93,"1208",23
200708,1208,706,"H","NewYork",19,18,20,20,20,5,4.5,-200,5.5,"1208",20
200708,1208,707,"V","Phoenix",32,24,24,13,13,10,10,-600,6.5,"1208",24
200708,1208,708,"H","Minnesota",28,27,32,13,13,213,217,475,106,"1208",18
200708,1208,709,"V","Utah",23,25,34,35,35,210,209.5,225,107.5,"1208",29
200708,1208,710,"H","Dallas",28,30,32,35,35,5.5,6,-265,,"1208",7
200708,1208,711,"V","Boston",21,26,22,23,23,4.5,5.5,-240,2,"1208",2
200708,1208,712,"H","Chicago",18,25,16,22,22,180,184,200,92,"1208",5
200708,1208,713,"V","Sacramento",34,13,31,19,19,216.5,214,1000,104,"1208",26
200708,1208,714,"H","Denver",34,25,18,24,24,12,14,-1600,4.5,"1208",8
200708,1209,501,"V","Houston",22,23,11,24,24,2,4,-190,92.5,"1209",11
200708,1209,502,"H","Toronto",16,18,28,31,31,187.5,186.5,160,2,"1209",28
200708,1209,503,"V","Miami",30,21,26,23,23,1.5,2.5,-140,2,"1209",16
200708,1209,504,"H","LAClippers",26,25,20,23,23,187,187,120,93,"1209",13
200708,1209,505,"V","Milwaukee",27,24,25,29,29,190,192.5,135,96,"1209",17
200708,1209,506,"H","Portland",30,27,27,21,21,3,3,-155,,"1209",25
200708,1209,507,"V","Charlotte",16,29,20,20,20,187.5,192,675,94,"1209",4
200708,1209,508,"H","Detroit",30,26,25,23,23,11.5,12,-925,4,"1209",9
200708,1209,509,"V","Seattle",17,24,24,23,23,195,196.5,305,96,"1209",21
200708,1209,510,"H","NewOrleans",23,29,15,24,24,8.5,8,-365,1.5,"1209",19
200708,1209,511,"V","NewJersey",23,25,24,17,17,195.5,194.5,130,104,"1209",18
200708,1209,512,"H","Washington",27,15,36,26,26,3.5,3,-150,3.5,"1209",30
200708,1209,513,"V","GoldenState",31,28,27,27,27,222,225,140,111.5,"1209",10
200708,1209,514,"H","LALakers",31,29,32,31,31,2,3.5,-160,2.5,"1209",14
200708,1210,701,"V","Atlanta",29,20,20,29,29,194.5,194.5,500,97.5,"1210",1
200708,1210,702,"H","Orlando",19,22,22,24,24,9.5,10,-625,10.5,"1210",22
200708,1210,703,"V","Houston",24,18,18,28,28,7,6,-255,6.5,"1210",11
200708,1210,704,"H","Philadelphia",30,26,30,14,14,182,181.5,215,92,"1210",23
200708,1210,705,"V","Dallas",28,21,30,20,20,7.5,8.5,-425,1.5,"1210",7
200708,1210,706,"H","NewYork",19,17,27,26,26,201.5,199,355,98,"1210",20
200708,1210,707,"V","Miami",40,27,22,28,28,214.5,216.5,900,108.5,"1210",16
200708,1210,708,"H","Phoenix",29,34,17,33,33,10.5,12.5,-1400,10,"1210",24
200708,1210,709,"V","Milwaukee",26,23,25,19,19,197,198.5,210,98.5,"1210",17
200708,1210,710,"H","Sacramento",26,21,19,30,30,3.5,5.5,-250,4.5,"1210",26
200708,1211,501,"V","Indiana",16,33,25,31,31,200.5,197,115,3,"1211",12
200708,1211,502,"H","Cleveland",37,28,32,21,21,5,2,-135,97,"1211",6
200708,1211,503,"V","Minnesota",26,20,23,19,19,196.5,196.5,330,100,"1211",18
200708,1211,504,"H","Washington",26,30,27,19,19,9.5,8.5,-400,2,"1211",30
200708,1211,505,"V","Toronto",19,35,15,31,31,2,2.5,-145,92,"1211",28
200708,1211,506,"H","Atlanta",21,22,25,20,20,184,185,125,2,"1211",1
200708,1211,507,"V","LAClippers",23,23,21,24,24,184,185,220,92,"1211",13
200708,1211,508,"H","NewJersey",21,25,17,19,19,7,6,-260,4.5,"1211",18
200708,1211,509,"V","Detroit",37,24,29,23,23,6,5.5,-240,100,"1211",9
200708,1211,510,"H","Memphis",22,26,26,29,29,203,204.5,200,1.5,"1211",15
200708,1211,511,"V","Seattle",27,22,24,23,23,188,192.5,340,1,"1211",21
200708,1211,512,"H","Chicago",31,36,30,26,26,7.5,8.5,-410,94.5,"1211",5
200708,1211,513,"V","Portland",29,26,23,19,19,205.5,203,1200,106.5,"1211",25
200708,1211,514,"H","Utah",27,19,20,23,23,11.5,13.5,-2000,12,"1211",29
200708,1211,515,"V","SanAntonio",25,12,27,20,20,3,214.5,120,3.5,"1211",27
200708,1211,516,"H","GoldenState",23,30,26,17,17,214,2,-140,103,"1211",10
200708,1212,701,"V","Minnesota",21,24,29,20,20,185,186.5,330,94,"1212",18
